,IsVIP_500,payment_7_day,dau_days,days_between_install_first_pay,total_txns_7_day,total_page_views,total_product_liked,product_like_rate,total_free_coupon_got,total_bonus_xp_points
4035,0,7.0,7,1599,2,39,-4,-0.102564102564,10,1272000
4036,0,7.95,1,2385,3,15,-9,-0.6,1,45000
4037,0,8.99,2,6,2,30,0,0.0,1,54000
4038,0,8.98,4,13,3,231,33,0.142857142857,3,270000
4039,0,2.99,5,46,2,171,49,0.286549707602,7,722400
4040,0,11.99,6,78,2,55,0,0.0,13,1142400
4041,0,28.0,4,23,3,117,17,0.145299145299,6,319500
4042,0,14.99,7,11,2,326,62,0.19018404908,14,1768500
4043,0,19.0,5,134,4,484,154,0.318181818182,10,1078500
4044,0,88.96,1,13,6,5,-14,-2.8,1,144000
4045,0,1.52,7,21,3,64,-7,-0.109375,16,1916100
4046,0,14.0,4,17,2,239,32,0.133891213389,4,324000
4047,0,7.99,5,1682,2,48,8,0.166666666667,4,666900
4048,0,4.99,6,178,2,194,42,0.216494845361,4,750600
4049,0,70.05,1,16,3,-4,-10,2.5,1,600000
4050,0,3.99,3,1364,3,148,36,0.243243243243,3,540000
4051,0,34.0,4,2185,4,388,45,0.115979381443,5,277500
4052,0,33.94,7,15,8,1721,550,0.319581638582,17,1312200
4053,0,6.99,5,9,3,487,52,0.106776180698,1,81000
4054,0,39.5,3,15,3,145,22,0.151724137931,4,108000
4055,0,11.99,7,2038,3,906,199,0.219646799117,12,1185600
4056,0,15.99,7,2182,2,343,101,0.294460641399,12,1583700
4057,0,30.94,4,19,7,323,83,0.256965944272,0,0
4058,1,55.99,2,280,2,262,93,0.354961832061,3,156300
4059,0,8.99,6,869,3,9,-5,-0.555555555556,9,489000
4060,0,13.99,5,648,3,295,63,0.213559322034,7,597300
4061,0,9.41,1,1224,2,100,0,0.0,1,27000
4062,0,5.0,2,1686,2,385,104,0.27012987013,1,24000
4063,0,78.0,6,6,2,917,210,0.229007633588,8,526200
4064,0,12.99,6,2155,2,571,111,0.194395796848,8,505200
4065,0,8.99,7,1630,2,580,131,0.225862068966,10,1571700
4066,0,14.08,7,6,3,544,188,0.345588235294,13,965100
4067,0,4.49,7,818,2,1205,257,0.213278008299,14,2071800
4068,0,53.99,2,1152,3,39,-13,-0.333333333333,2,360000
4069,0,10.75,6,2611,2,65,-1,-0.0153846153846,9,658500
4070,0,11.99,7,56,3,699,172,0.246065808298,15,1978500
4071,0,8.99,3,20,2,41,3,0.0731707317073,2,426000
4072,0,9.99,4,147,2,42,1,0.0238095238095,3,553200
4073,0,40.98,7,7,4,574,120,0.209059233449,7,801000
4074,0,8.04,7,1295,3,678,156,0.230088495575,21,2058900
4075,0,7.99,7,80,2,148,12,0.0810810810811,15,2325000
4076,0,25.98,7,1100,4,664,169,0.254518072289,14,1506000
4077,0,61.97,2,57,4,705,171,0.242553191489,4,276000
4078,0,11.99,6,1449,3,316,61,0.193037974684,7,442200
4079,0,11.99,1,9,2,25,-4,-0.16,0,0
4080,0,154.97,4,1945,4,360,116,0.322222222222,0,0
4081,0,15.0,7,2711,3,278,62,0.223021582734,15,1237800
4082,0,3.9,2,2,3,2,-14,-7.0,0,0
4083,0,16.99,3,1504,4,611,184,0.301145662848,4,331500
4084,0,15.94,7,1350,7,994,222,0.223340040241,22,2554200
4085,0,36.75,2,17,3,6,-9,-1.5,2,81000
4086,0,14.99,6,29,2,395,97,0.245569620253,12,1143300
4087,0,31.47,2,7,3,-3,-12,4.0,0,0
4088,0,9.99,7,2989,2,1644,438,0.266423357664,19,2998800
4089,0,11.99,7,11,3,464,139,0.299568965517,1,12000
4090,0,4.98,4,1856,4,149,20,0.134228187919,3,712500
4091,0,6.99,1,13,2,23,-9,-0.391304347826,0,0
4092,0,4.0,7,2236,3,1158,243,0.209844559585,22,2668800
4093,0,112.96,7,1683,5,155,49,0.316129032258,14,923700
4094,0,13.99,7,23,3,808,240,0.29702970297,15,2389800
4095,0,58.99,1,12,2,-4,-12,3.0,0,0
4096,0,23.98,7,1634,4,178,54,0.303370786517,14,1750200
4097,0,18.99,7,79,3,285,59,0.20701754386,13,971700
4098,0,66.91,7,3,10,1089,239,0.219467401286,5,1156800
4099,0,33.96,7,1581,6,1233,408,0.330900243309,9,1132500
4100,0,9.98,4,1131,3,31,-5,-0.161290322581,2,109200
4101,0,17.99,2,14,3,132,27,0.204545454545,1,42000
4102,0,10.0,2,1362,2,54,-9,-0.166666666667,0,0
4103,0,17.98,4,2539,4,164,30,0.182926829268,5,428100
4104,0,57.99,5,45,3,244,92,0.377049180328,5,510000
4105,0,2.99,7,2651,3,1350,305,0.225925925926,7,1138800
4106,0,17.99,7,1503,3,48,-6,-0.125,11,538800
4107,0,6.0,7,2005,2,74,6,0.0810810810811,13,1713600
4108,0,3.99,7,195,3,216,46,0.212962962963,13,1231200
4109,0,5.99,4,138,3,336,73,0.217261904762,5,239400
4110,0,23.98,7,1861,3,579,155,0.267702936097,13,2238600
4111,0,17.99,5,15,2,240,101,0.420833333333,8,547500
4112,0,87.0,1,2645,3,37,1,0.027027027027,1,37500
4113,0,100.75,2,10,2,96,8,0.0833333333333,1,135000
4114,0,38.47,1,17,3,-3,-14,4.66666666667,0,0
4115,0,18.0,7,1830,4,155,28,0.18064516129,0,0
4116,0,9.99,3,19,2,2,-12,-6.0,2,78000
4117,0,8.99,7,84,2,68,9,0.132352941176,11,1643700
4118,0,1.99,1,30,2,6,-13,-2.16666666667,2,91800
4119,0,136.0,2,1692,3,63,12,0.190476190476,3,174000
4120,0,13.97,7,326,5,578,177,0.306228373702,13,2964000
4121,0,7.99,7,65,2,167,32,0.191616766467,12,1459200
4122,0,7.99,3,9,2,58,-10,-0.172413793103,2,120000
4123,0,3.99,7,295,2,121,17,0.140495867769,8,1525200
4124,0,33.96,4,15,6,558,136,0.243727598566,4,267000
4125,0,10.99,7,14,3,180,26,0.144444444444,10,718800
4126,0,11.86,6,1965,4,589,171,0.290322580645,21,2208000
4127,0,6.99,4,19,3,113,17,0.150442477876,2,148800
4128,0,8.98,4,663,3,54,8,0.148148148148,3,220200
4129,0,103.98,2,15,4,236,84,0.35593220339,2,192000
4130,0,4.0,1,1448,2,40,4,0.1,1,37500
4131,0,5.99,4,14,2,830,218,0.26265060241,5,406200
4132,0,10.99,7,1452,3,196,28,0.142857142857,12,1702500
4133,0,51.99,4,29,3,216,64,0.296296296296,5,352500
4134,0,11.99,4,1024,3,81,12,0.148148148148,5,726600
4135,0,5.99,5,1921,2,468,126,0.269230769231,6,781800
4136,0,34.0,2,1912,3,-4,-16,4.0,0,0
4137,0,33.44,1,16,2,-7,-12,1.71428571429,0,0
4138,0,8.05,4,108,3,822,207,0.251824817518,6,262500
4139,0,11.99,4,10,3,268,60,0.223880597015,4,537900
4140,0,27.99,7,549,3,69,-2,-0.0289855072464,8,1788000
4141,0,3.99,4,24,3,170,30,0.176470588235,9,489300
4142,0,2.0,2,1998,3,258,48,0.186046511628,0,0
4143,0,11.98,5,13,3,226,58,0.256637168142,1,30000
4144,0,9.0,1,1862,2,-3,-8,2.66666666667,1,37500
4145,0,37.44,1,16,2,39,-7,-0.179487179487,0,0
4146,0,9.49,3,11,3,16,-10,-0.625,3,478800
4147,0,79.0,3,10,5,-5,-12,2.4,1,90000
4148,0,15.0,6,1664,3,526,128,0.243346007605,14,1972500
4149,0,5.99,6,1574,3,44,-6,-0.136363636364,6,766200
4150,0,12.99,1,9,2,-6,-16,2.66666666667,0,0
4151,0,22.98,7,4,4,231,49,0.212121212121,8,1021800
4152,0,18.99,4,730,3,328,88,0.268292682927,7,1126500
4153,0,7.99,7,7,3,722,145,0.200831024931,9,676800
4154,0,102.98,1,19,4,-9,-19,2.11111111111,0,0
4155,0,51.0,1,9,4,-4,-11,2.75,0,0
4156,0,8.99,2,12,3,103,15,0.145631067961,0,0
4157,0,4.99,6,2502,3,150,16,0.106666666667,3,135900
4158,0,2.99,4,370,3,9,-10,-1.11111111111,5,555600
4159,0,7.49,6,14,2,465,107,0.230107526882,11,1306800
4160,0,2.15,1,2286,3,-9,-15,1.66666666667,0,0
4161,0,23.99,1,2,2,86,-7,-0.0813953488372,1,25200
4162,0,10.99,2,928,3,11,-10,-0.909090909091,2,381000
4163,0,23.88,7,36,13,664,171,0.257530120482,17,1341300
4164,0,153.97,7,1602,4,945,361,0.382010582011,1,37500
4165,0,26.0,1,25,3,-4,-19,4.75,0,0
4166,0,3.0,7,590,2,1527,357,0.233791748527,21,1935000
4167,0,7.99,6,37,2,242,52,0.214876033058,10,932100
4168,0,2.0,1,1959,2,191,42,0.219895287958,0,0
4169,0,14.0,7,382,2,45,5,0.111111111111,8,552600
4170,0,10.0,1,9,3,-5,-14,2.8,1,18000
4171,0,8.99,2,618,2,-3,-12,4.0,1,157500
4172,0,18.99,6,16,3,85,8,0.0941176470588,6,1127400
4173,0,11.99,2,124,2,145,18,0.124137931034,1,234000
4174,0,5.0,4,2163,2,0,-11,-inf,5,574500
4175,0,17.48,7,182,3,352,93,0.264204545455,12,1012500
4176,0,37.44,1,13,2,-3,-16,5.33333333333,0,0
4177,0,7.49,6,2376,2,330,79,0.239393939394,12,673200
4178,0,10.98,7,15,4,195,35,0.179487179487,10,1566600
4179,0,22.95,6,227,7,184,39,0.211956521739,7,363000
4180,0,6.99,5,239,3,57,8,0.140350877193,4,391500
4181,0,13.99,5,828,3,289,71,0.245674740484,5,805500
4182,1,39.96,6,2477,6,360,103,0.286111111111,13,1334400
4183,0,10.98,6,19,4,716,169,0.236033519553,5,264600
4184,0,63.98,2,17,3,397,111,0.27959697733,2,270000
4185,0,30.97,6,2229,5,2469,576,0.233292831106,10,640800
4186,0,3.49,7,19,3,887,206,0.232243517475,15,3478500
4187,0,7.48,5,2061,4,140,24,0.171428571429,8,444000
4188,0,62.98,7,8,4,935,413,0.441711229947,28,2897700
4189,0,4.98,4,16,4,95,20,0.210526315789,0,0
4190,1,175.97,7,13,5,2411,645,0.267523849025,6,979200
4191,0,52.0,2,27,3,9,-1,-0.111111111111,0,0
4192,0,12.99,2,223,2,2,-16,-8.0,1,33600
4193,0,17.99,5,15,2,204,47,0.230392156863,5,354000
4194,0,13.98,6,392,4,239,41,0.171548117155,5,544800
4195,0,9.2,7,1674,2,130,16,0.123076923077,11,1535400
4196,0,3.98,3,1995,4,137,35,0.255474452555,4,229500
4197,0,7.15,1,1802,3,-4,-15,3.75,1,24000
4198,0,12.99,7,8,2,87,9,0.103448275862,7,404400
4199,0,2.99,7,715,3,1038,240,0.231213872832,15,2399700
4200,0,5.98,7,18,3,909,186,0.204620462046,13,2401500
4201,0,5.99,3,608,3,414,81,0.195652173913,3,498000
4202,0,4.49,2,428,3,39,-1,-0.025641025641,2,40200
4203,0,38.98,6,12,4,218,64,0.293577981651,0,0
4204,0,15.99,7,18,3,343,23,0.067055393586,18,1129500
4205,0,14.99,5,109,3,286,94,0.328671328671,5,559500
4206,0,10.99,5,17,2,357,59,0.165266106443,7,1231500
4207,0,10.97,7,488,4,382,135,0.353403141361,10,1526700
4208,0,33.75,3,67,2,52,-6,-0.115384615385,4,360000
4209,0,7.29,4,7,2,42,3,0.0714285714286,4,204000
4210,0,15.99,5,46,3,104,33,0.317307692308,4,765000
4211,0,22.98,7,20,3,208,23,0.110576923077,12,1291500
4212,0,22.94,7,33,7,804,163,0.202736318408,14,1441500
4213,0,7.04,7,1376,3,1472,417,0.283288043478,9,576000
4214,0,6.99,4,822,3,86,-1,-0.0116279069767,7,981600
4215,0,28.99,7,1471,3,646,180,0.278637770898,10,1059300
4216,0,11.99,7,2610,2,838,134,0.159904534606,17,1652100
4217,0,14.98,2,21,4,92,14,0.152173913043,3,603000
4218,0,13.99,2,49,2,65,8,0.123076923077,2,81600
4219,0,13.99,7,1214,2,87,2,0.0229885057471,9,1787400
4220,0,14.99,5,24,2,253,80,0.316205533597,7,819000
4221,0,17.99,7,262,3,452,78,0.172566371681,17,2208600
4222,0,4.97,1,30,5,27,-4,-0.148148148148,1,48000
4223,0,20.97,4,3,5,95,20,0.210526315789,0,0
4224,0,24.99,6,8,2,698,180,0.25787965616,5,421500
4225,0,4.99,7,1244,3,145,28,0.193103448276,14,1176000
4226,0,30.97,6,1488,4,195,37,0.189743589744,7,532500
4227,1,145.95,6,337,7,848,230,0.271226415094,11,1729500
4228,0,138.88,7,10,14,2704,865,0.319896449704,16,2052300
4229,0,1.99,6,1986,2,433,61,0.140877598152,8,1512300
4230,0,5.99,3,11,2,533,154,0.288930581614,5,478800
4231,0,8.99,7,40,2,589,154,0.261460101868,8,1530600
4232,0,11.49,6,497,2,3,-16,-5.33333333333,9,426300
4233,0,17.99,4,10,2,207,73,0.352657004831,6,340200
4234,0,10.99,2,672,3,179,55,0.307262569832,1,15000
4235,0,33.0,1,20,2,-6,-15,2.5,0,0
4236,0,7.99,7,14,3,1232,303,0.245941558442,10,796800
4237,0,10.99,2,5,3,62,1,0.0161290322581,1,54000
4238,0,34.44,1,4,3,-2,-12,6.0,0,0
4239,0,27.0,2,2228,2,-9,-11,1.22222222222,0,0
4240,0,10.99,1,16,2,18,-10,-0.555555555556,0,0
4241,0,6.99,6,1162,2,600,257,0.428333333333,8,1293000
4242,0,60.75,5,1278,4,950,146,0.153684210526,7,1165500
4243,0,13.98,6,4,3,758,139,0.183377308707,1,58800
4244,0,52.99,1,1431,3,149,45,0.302013422819,1,43200
4245,0,7.99,6,800,2,108,19,0.175925925926,10,712200
4246,0,5.29,5,1506,3,264,64,0.242424242424,16,1804500
4247,0,3.99,2,1313,2,3,-10,-3.33333333333,2,450000
4248,0,48.95,7,1391,7,867,241,0.277970011534,15,1029000
4249,0,11.48,5,2018,3,148,11,0.0743243243243,5,453900
4250,0,3.99,5,2157,3,159,39,0.245283018868,6,910500
4251,0,155.97,2,2390,4,-6,-12,2.0,0,0
4252,0,10.98,6,93,3,47,11,0.234042553191,8,879600
4253,0,4.99,7,47,2,76,11,0.144736842105,12,1242000
4254,0,10.99,7,18,2,215,62,0.288372093023,9,838200
4255,0,15.98,2,45,3,71,13,0.183098591549,2,486000
4256,0,17.97,7,24,4,301,78,0.259136212625,13,1467600
4257,0,102.98,7,36,4,920,209,0.227173913043,10,1538400
4258,0,14.0,4,679,3,241,55,0.228215767635,5,642000
4259,0,7.0,3,2677,3,38,1,0.0263157894737,0,0
4260,0,25.99,2,8,2,82,12,0.146341463415,1,21600
4261,0,8.99,6,2763,3,239,68,0.284518828452,7,348900
4262,0,23.99,6,11,2,841,233,0.277051129608,1,67200
4263,0,9.0,1,2508,2,45,6,0.133333333333,2,57000
4264,0,156.97,3,2389,5,437,125,0.286041189931,0,0
4265,0,9.99,2,6,2,14,-7,-0.5,2,133200
4266,0,20.5,4,2726,2,385,114,0.296103896104,3,217500
4267,0,19.0,4,2581,3,415,143,0.344578313253,9,1246500
4268,0,15.99,4,11,3,5,-10,-2.0,4,334500
4269,0,16.99,2,22,3,-4,-12,3.0,3,537000
4270,0,8.99,7,22,2,183,18,0.0983606557377,13,1075800
4271,0,27.0,2,17,3,4,-12,-3.0,2,255000
4272,0,11.99,6,28,3,65,4,0.0615384615385,11,1428600
4273,0,4.99,7,57,3,177,38,0.214689265537,18,4861200
4274,0,5.99,5,1387,2,856,141,0.164719626168,5,1646400
4275,0,4.15,2,833,3,269,45,0.167286245353,5,461400
4276,0,9.98,4,1653,3,131,45,0.343511450382,4,547500
4277,0,10.99,1,942,3,140,23,0.164285714286,1,18000
4278,0,6.17,7,2546,4,516,99,0.191860465116,13,1113000
4279,0,4.98,6,830,3,-7,-19,2.71428571429,14,840900
4280,0,4.99,7,1448,3,777,254,0.326898326898,14,1442100
4281,0,11.99,7,36,2,533,150,0.281425891182,17,1239300
4282,0,56.0,2,10,3,-3,-11,3.66666666667,0,0
4283,0,154.97,6,2124,4,1855,549,0.295956873315,7,348000
4284,0,6.99,5,41,2,40,-2,-0.05,5,367500
4285,0,45.93,7,1470,8,1023,317,0.309872922776,8,813000
4286,0,5.99,6,13,3,8,-12,-1.5,4,859500
4287,0,11.49,7,27,3,469,96,0.204690831557,14,1421700
4288,0,33.44,1,9,2,-2,-10,5.0,0,0
4289,0,15.98,5,9,3,152,19,0.125,7,537000
4290,0,26.0,3,30,2,404,89,0.220297029703,4,93000
4291,0,11.99,5,97,2,295,80,0.271186440678,5,1125000
4292,0,11.0,1,1325,2,206,56,0.271844660194,2,70800
4293,0,12.99,7,1093,2,279,65,0.232974910394,14,1230000
4294,0,15.99,4,273,2,135,28,0.207407407407,7,842700
4295,0,2.99,1,14,3,50,-1,-0.02,0,0
4296,0,17.98,6,9,3,397,95,0.239294710327,6,363000
4297,0,14.99,5,10,2,172,34,0.197674418605,9,1024800
4298,0,8.0,4,9,3,500,125,0.25,5,166500
4299,0,52.97,7,1008,5,1205,431,0.357676348548,15,2110800
4300,0,9.94,6,855,7,359,80,0.222841225627,8,463500
4301,0,9.99,2,123,2,77,13,0.168831168831,2,88200
4302,0,9.99,7,2,3,471,93,0.197452229299,12,1229400
4303,0,16.99,7,19,2,1135,272,0.239647577093,9,716400
4304,0,8.99,1,8,2,2,-17,-8.5,1,37500
4305,0,14.99,7,43,2,237,63,0.26582278481,12,1330500
4306,0,36.44,1,13,3,-5,-18,3.6,0,0
4307,0,5.97,2,7,5,96,3,0.03125,0,0
4308,0,4.15,7,1596,2,174,35,0.201149425287,11,537000
4309,0,6.0,6,2538,3,166,16,0.0963855421687,7,697500
4310,0,24.99,6,8,3,65,-5,-0.0769230769231,5,949800
4311,0,156.97,3,1895,5,489,127,0.259713701431,0,0
4312,0,5.99,6,18,3,174,29,0.166666666667,11,1145700
4313,0,12.99,3,1548,3,202,19,0.0940594059406,3,397500
4314,0,4.99,7,36,2,968,240,0.247933884298,9,1785600
4315,0,16.99,1,12,2,-4,-15,3.75,1,60000
4316,0,10.98,7,1224,3,510,125,0.245098039216,12,1332900
4317,0,26.98,6,1271,4,563,116,0.206039076377,9,526800
4318,0,11.49,7,148,2,1326,292,0.220211161388,14,1243800
4319,0,34.46,2,2460,6,329,84,0.255319148936,4,373200
4320,0,5.99,3,4,3,99,17,0.171717171717,0,0
4321,0,13.98,3,10,3,96,6,0.0625,4,163800
4322,0,8.99,6,139,3,259,83,0.320463320463,13,1177800
4323,0,7.99,2,50,3,-6,-12,2.0,2,261000
4324,0,11.99,2,28,2,52,-1,-0.0192307692308,2,63000
4325,0,7.77,7,9,2,1055,354,0.335545023697,13,1407900
4326,0,26.0,2,197,3,35,0,0.0,2,120000
4327,0,10.75,1,1234,3,14,-9,-0.642857142857,1,30000
4328,0,12.99,6,2986,2,162,29,0.179012345679,10,878700
4329,0,15.0,2,17,2,0,-11,-inf,1,105000
4330,0,13.99,6,1,3,196,46,0.234693877551,4,449400
4331,0,12.99,7,15,3,88,-5,-0.0568181818182,11,1059000
4332,0,58.9,1,2,12,256,72,0.28125,0,0
4333,0,4.99,7,36,2,735,165,0.224489795918,11,1222500
4334,0,9.49,7,792,2,2666,619,0.232183045761,18,1773900
4335,0,27.0,2,289,3,17,-11,-0.647058823529,2,180000
4336,0,6.15,1,1993,3,76,-1,-0.0131578947368,1,90000
4337,0,7.0,2,259,2,1,-10,-10.0,2,87000
4338,0,11.99,3,3,2,140,7,0.05,4,1000800
4339,0,7.99,4,4,3,57,-2,-0.0350877192982,0,0
4340,0,102.98,2,1294,4,63,1,0.015873015873,2,58500
4341,0,10.97,4,115,4,161,28,0.173913043478,5,975000
4342,0,11.99,6,1161,3,314,40,0.127388535032,6,1150800
4343,0,9.99,7,160,2,177,7,0.0395480225989,10,979500
4344,0,8.99,6,325,2,94,12,0.127659574468,10,1393800
4345,0,4.99,6,278,2,23,-4,-0.173913043478,9,759300
4346,0,47.96,7,155,6,1368,412,0.301169590643,15,1822800
4347,0,6.98,7,12,4,669,204,0.304932735426,1,48000
4348,0,7.99,6,10,3,121,15,0.123966942149,4,222300
4349,0,1.99,7,19,2,225,26,0.115555555556,5,823500
4350,0,17.99,2,477,2,52,7,0.134615384615,2,81000
4351,0,5.04,5,1870,3,337,123,0.364985163205,8,466500
4352,0,25.98,5,2530,5,473,175,0.369978858351,0,0
4353,0,169.0,3,14,4,6,-11,-1.83333333333,1,45000
4354,0,13.99,3,18,2,365,129,0.353424657534,4,91200
4355,0,156.98,2,96,6,0,-13,-inf,2,924000
4356,0,6.99,3,7,2,62,-5,-0.0806451612903,0,0
4357,0,3.99,2,826,3,84,5,0.0595238095238,2,351000
4358,0,29.75,1,1894,3,36,-10,-0.277777777778,1,30000
4359,0,5.15,7,1605,2,944,296,0.313559322034,31,2396700
4360,0,15.99,7,11,2,252,34,0.134920634921,11,1687200
4361,0,11.0,5,526,3,589,207,0.351443123939,1,105000
4362,0,12.99,7,878,2,260,78,0.3,14,1260600
4363,0,5.99,7,1461,3,196,50,0.255102040816,13,1075500
4364,0,26.99,7,1184,3,205,68,0.331707317073,13,1231200
4365,0,5.56,1,1205,4,225,60,0.266666666667,1,225000
4366,0,9.0,2,1868,3,294,60,0.204081632653,0,0
4367,0,14.99,7,12,2,1104,231,0.209239130435,18,1755300
4368,0,10.29,1,1228,2,13,-14,-1.07692307692,1,21000
4369,0,3.0,5,1313,3,12,-8,-0.666666666667,7,555000
4370,0,8.99,7,9,2,232,36,0.155172413793,11,1341300
4371,0,6.49,7,51,3,181,31,0.171270718232,11,2555700
4372,0,13.99,7,193,2,401,107,0.266832917706,11,858300
4373,0,7.99,7,67,2,290,82,0.28275862069,14,3715500
4374,0,14.99,1,9,2,29,-9,-0.310344827586,1,43200
4375,0,6.48,7,14,4,80,18,0.225,6,193500
4376,0,11.99,2,222,3,21,-12,-0.571428571429,2,210000
4377,0,37.44,2,12,3,-3,-11,3.66666666667,1,45000
4378,0,11.49,4,237,2,82,12,0.146341463415,4,285600
4379,0,5.99,1,2,2,12,-8,-0.666666666667,0,0
4380,0,10.99,7,106,3,549,199,0.36247723133,12,1041600
4381,0,9.0,3,2076,3,180,62,0.344444444444,1,30000
4382,0,20.86,5,12,15,1147,362,0.315605928509,8,714600
4383,0,6.52,3,12,2,41,-10,-0.243902439024,6,665700
4384,0,8.98,6,104,4,53,-7,-0.132075471698,0,0
4385,0,20.97,7,24,5,543,179,0.329650092081,22,2053500
4386,0,11.98,7,47,3,56,-2,-0.0357142857143,10,608100
4387,0,5.99,5,2793,2,231,68,0.294372294372,10,1089000
4388,0,3.0,1,16,2,-2,-13,6.5,1,27000
4389,0,40.96,5,7,5,270,72,0.266666666667,3,501000
4390,0,5.99,5,264,2,267,76,0.284644194757,13,1968300
4391,0,16.0,4,22,3,-3,-18,6.0,0,0
4392,0,15.99,7,2408,2,327,91,0.278287461774,13,1686900
4393,0,34.0,4,1376,2,198,42,0.212121212121,5,273000
4394,0,14.52,7,1376,2,254,58,0.228346456693,29,3066300
4395,0,21.99,3,27,3,69,10,0.144927536232,3,150000
4396,0,11.98,3,823,3,55,0,0.0,3,360000
4397,0,5.99,4,458,2,54,-5,-0.0925925925926,2,243000
4398,0,5.99,2,1552,2,24,-6,-0.25,1,36000
4399,0,32.0,2,1961,2,23,4,0.173913043478,0,0
4400,0,10.99,3,37,3,-9,-19,2.11111111111,0,0
4401,0,3.98,7,1679,4,259,50,0.19305019305,11,969000
4402,1,189.91,7,15,11,1079,258,0.239110287303,21,1502700
4403,0,15.99,1,62,3,55,-2,-0.0363636363636,1,225000
4404,0,4.49,4,390,3,99,12,0.121212121212,5,666000
4405,0,5.0,1,28,3,-5,-15,3.0,1,21000
4406,0,3.99,2,8,3,47,-1,-0.0212765957447,1,120000
4407,0,8.99,7,11,2,180,19,0.105555555556,11,1584000
4408,1,72.97,7,124,4,941,230,0.244420828905,7,255900
4409,0,8.99,4,670,2,298,83,0.278523489933,1,60000
4410,0,11.98,7,4,3,35,9,0.257142857143,9,1438800
4411,0,8.99,3,329,3,53,6,0.11320754717,1,52500
4412,0,30.0,2,1572,3,246,57,0.231707317073,2,67500
4413,0,3.15,7,2357,2,182,22,0.120879120879,18,1377000
4414,0,22.97,4,5,4,87,18,0.206896551724,0,0
4415,0,9.48,7,360,4,565,184,0.325663716814,18,1447800
4416,0,19.57,7,2717,4,949,249,0.262381454162,17,1318200
4417,0,4.99,6,86,2,84,8,0.0952380952381,8,534000
4418,0,18.0,3,2283,2,343,111,0.32361516035,2,66000
4419,0,6.99,6,85,3,130,9,0.0692307692308,6,902400
4420,0,13.98,4,291,4,10,-7,-0.7,0,0
4421,0,10.0,4,1833,3,335,117,0.349253731343,1,52500
4422,0,10.99,6,19,2,135,20,0.148148148148,2,153000
4423,0,8.99,7,469,3,49,3,0.0612244897959,10,1812600
4424,1,87.96,4,7,6,479,115,0.240083507307,4,300000
4425,0,32.0,1,12,3,-1,-10,10.0,0,0
4426,0,3.0,3,76,2,29,6,0.206896551724,4,1323000
4427,0,13.99,7,21,3,239,55,0.230125523013,10,1809000
4428,0,10.29,7,1806,3,329,80,0.243161094225,14,1243500
4429,0,2.99,4,1265,2,13,-16,-1.23076923077,2,180000
4430,0,7.99,4,19,3,45,1,0.0222222222222,5,587100
4431,0,37.44,3,19,3,178,50,0.280898876404,2,90000
4432,0,16.99,7,1799,3,244,52,0.213114754098,14,727500
4433,0,28.99,6,7,3,257,61,0.237354085603,10,823200
4434,0,10.99,7,166,3,591,130,0.219966159052,13,1618500
4435,0,7.99,1,6,3,10,-16,-1.6,1,90000
4436,0,18.98,7,19,4,1437,438,0.304801670146,0,0
4437,0,1.99,3,1,3,31,-7,-0.225806451613,3,1054500
4438,0,14.96,6,16,5,404,103,0.25495049505,3,442500
4439,0,48.9,4,41,5,0,-10,-inf,0,0
4440,0,15.48,3,17,4,119,6,0.0504201680672,4,232200
4441,0,32.98,7,3,3,638,140,0.219435736677,9,650100
4442,0,22.98,3,2522,3,192,40,0.208333333333,5,604800
4443,0,18.99,2,17,2,417,104,0.249400479616,2,126000
4444,0,5.06,1,2370,3,40,-7,-0.175,1,60000
4445,0,7.99,5,24,2,283,41,0.144876325088,0,0
4446,0,9.24,7,138,2,115,17,0.147826086957,19,1387500
4447,0,21.99,1,18,2,-8,-10,1.25,0,0
4448,0,8.99,1,24,3,18,-4,-0.222222222222,0,0
4449,0,19.31,5,1953,6,292,76,0.260273972603,6,310500
4450,0,8.99,7,18,3,292,66,0.22602739726,12,1224600
4451,0,10.99,1,13,3,109,2,0.0183486238532,0,0
4452,0,8.99,4,1014,2,70,12,0.171428571429,4,246900
4453,0,14.98,7,1065,4,465,118,0.25376344086,17,1903200
4454,0,83.43,4,20,2,-6,-16,2.66666666667,1,60000
4455,0,22.99,3,2,2,198,35,0.176767676768,5,217500
4456,0,8.99,7,8,3,602,140,0.232558139535,11,807300
4457,0,3.99,7,18,3,1268,301,0.23738170347,12,939600
4458,0,116.0,6,234,8,421,142,0.33729216152,10,794400
4459,0,11.99,3,41,2,40,-8,-0.2,5,462000
4460,1,103.94,7,83,8,1789,769,0.429849077697,16,1883100
4461,0,22.99,7,12,2,612,120,0.196078431373,10,1881000
4462,0,1.99,7,2,2,68,0,0.0,9,343800
4463,0,10.99,3,72,3,92,26,0.282608695652,4,408000
4464,0,4.0,3,222,2,209,60,0.287081339713,3,60000
4465,0,12.99,7,1028,3,52,-7,-0.134615384615,7,608400
4466,0,34.44,1,22,3,-7,-11,1.57142857143,0,0
4467,0,10.98,1,5,4,28,-8,-0.285714285714,0,0
4468,0,18.98,7,924,4,159,22,0.138364779874,11,1328700
4469,0,3.99,7,23,3,1719,545,0.317044793485,20,2133300
4470,0,10.0,4,1926,3,126,29,0.230158730159,5,276000
4471,0,34.0,7,2012,2,493,106,0.215010141988,24,2243400
4472,0,9.49,2,167,2,49,-5,-0.102040816327,2,170400
